instance_id,grid,ai_load_mw,ai_bus,base_feasible,m,total_load_mw,siting_cost,sited_buses,n_sites,total_sited_mw,eue_no_storage,eue_with_storage,eue_reduction_mw,eue_reduction_pct,secure_frac_no_storage,secure_frac_with_storage,n_secure_no,n_secure_with,n_outages,max_unserved_no,max_unserved_with,congestion_cost_no,congestion_cost_with,congestion_saving,n_islanding
IEEE-57_v57_core_b4l10_002,IEEE-57,500.0,16,False,40,1725.5746497106225,-24.46029490999153,"{16: 175.0, 10: 100.0}",2,275.0,306.9351105768807,111.89553817629807,195.03957240058256,63.5442364459407,0.0,0.0,0,0,80,468.8121898375212,293.8121898375212,-328.0323991937439,-225.5137140843799,-102.518685109364,1
IEEE-57_v57_core_b4l10_003,IEEE-57,0.0,16,True,40,1209.2035460576235,-25.71883096405123,"{16: 175.0, 12: 100.0}",2,275.0,0.0752505806374221,0.0752505806374221,0.0,0.0,0.975,0.975,78,78,80,4.6248940300378925,4.6248940300378925,51.37504973585237,58.38835829112395,-7.013308555271578,1
IEEE-57_v57_core_b4l10_003,IEEE-57,50.0,16,True,40,1259.2035460576235,-25.71883096405123,"{16: 175.0, 12: 100.0}",2,275.0,0.4533094522067449,0.0752505806374221,0.3780588715693227,83.39973272758893,0.9625,0.975,77,78,80,30.244709725545817,4.6248940300378925,20.933929521295795,59.27345441441685,-38.33952489312105,1
IEEE-57_v57_core_b4l10_003,IEEE-57,100.0,16,True,40,1309.2035460576235,-25.71883096405123,"{16: 175.0, 12: 100.0}",2,275.0,1.078309452206745,0.075250580637422,1.0030588715693227,93.02142993521733,0.9625,0.975,77,78,80,80.24470972554582,4.6248940300378925,54.96254046915419,80.08530998071365,-25.12276951155945,1
IEEE-57_v57_core_b4l10_003,IEEE-57,200.0,16,True,40,1409.2035460576235,-1523.7853658974382,"{16: 100.0, 12: 100.0, 10: 75.0, 51: 50.0}",4,325.0,4.48640281113067,1.078309452206745,3.4080933589239253,75.9649434613521,0.8625,0.9625,69,77,80,180.24470972554585,80.24470972554582,-233.39216200145165,-24.811773180055752,-208.5803888213959,1
IEEE-57_v57_core_b4l10_003,IEEE-57,350.0,16,False,40,1559.2035460576235,-25.71883096405123,"{16: 175.0, 12: 100.0}",2,275.0,149.76188013468013,2.560368323776067,147.2015118109041,98.29037381109696,0.0,0.95,0,76,80,330.2447097255458,155.24470972554582,-612.6174493916296,-45.533536972761794,-567.0839124188678,1
IEEE-57_v57_core_b4l10_003,IEEE-57,500.0,16,False,40,1709.203546057624,-25.71883096405123,"{16: 175.0, 12: 100.0}",2,275.0,297.8868801346801,122.78748308447084,175.09939705020932,58.78049982296759,0.0,0.0,0,0,80,480.2447097255459,305.2447097255459,-612.6174493916296,-157.67570827613235,-454.9417411154973,1
IEEE-57_v57_core_b4l10_004,IEEE-57,0.0,16,True,40,1115.467273123118,-23.462122870522627,"{16: 125.0, 12: 100.0}",2,225.0,0.0428806229403476,0.0428806229403476,0.0,0.0,0.975,0.975,78,78,80,3.0895323562333483,3.0895323562333483,33.397891323395015,37.65270338811206,-4.254812064717044,1
IEEE-57_v57_core_b4l10_004,IEEE-57,50.0,16,True,40,1165.467273123118,-23.462122870522627,"{16: 125.0, 12: 100.0}",2,225.0,0.3770183635038565,0.0428806229403475,0.334137740563509,88.62638346264295,0.9625,0.975,77,78,80,26.73101924508072,3.0895323562333483,6.187308681659488,59.39751479686674,-53.21020611520726,1
IEEE-57_v57_core_b4l10_004,IEEE-57,100.0,16,True,40,1215.467273123118,-23.462122870522627,"{16: 125.0, 12: 100.0}",2,225.0,1.0020183635038564,0.0428806229403475,0.9591377405635088,95.72057514091831,0.9625,0.975,77,78,80,76.73101924508072,3.0895323562333483,9.353734161672037,51.849533051045,-42.49579888937296,1
IEEE-57_v57_core_b4l10_004,IEEE-57,200.0,16,True,40,1315.467273123118,-159.06106895915747,"{16: 125.0, 12: 50.0, 10: 50.0}",3,225.0,3.924693492127962,0.6895183635038564,3.235175128624105,82.43128119719738,0.8875,0.9625,71,77,80,176.73101924508072,51.73101924508072,-174.50593595344617,-13.150229428392777,-161.3557065250534,1
IEEE-57_v57_core_b4l10_004,IEEE-57,350.0,16,False,40,1465.467273123118,-23.462122870522627,"{16: 125.0, 12: 100.0}",2,225.0,144.8695253838877,20.490098214370363,124.37942716951731,85.85617081296157,0.0,0.0,0,0,80,326.73101924508074,201.73101924508077,-201.7321970942212,-81.31506932024422,-120.41712777397696,1
IEEE-57_v57_core_b4l10_004,IEEE-57,500.0,16,False,40,1615.467273123118,-23.462122870522627,"{16: 125.0, 12: 100.0}",2,225.0,292.99452538388766,168.61509821437036,124.3794271695173,42.45110962621322,0.0,0.0,0,0,80,476.7310192450808,351.73101924508074,-201.73219709422847,-81.31506932024786,-120.4171277739806,1
IEEE-57_v57_core_b4l10_005,IEEE-57,0.0,16,True,40,1250.2066363613053,-23.69048992853124,"{16: 125.0, 12: 125.0}",2,250.0,0.0921568990759195,0.0989780788148025,-0.006821179738883,-7.401702756148167,0.975,0.95,78,76,80,3.894824918948068,3.894824918948068,53.520240916237526,66.97642742253993,-13.456186506302402,1
IEEE-57_v57_core_b4l10_005,IEEE-57,50.0,16,True,40,1300.2066363613053,-23.69048992853124,"{16: 125.0, 12: 125.0}",2,250.0,0.2718491702601116,0.0997763987801474,0.172072771479964,63.29714794248622,0.95,0.95,76,76,80,13.97380957569905,3.894824918948061,72.02997399601372,104.0409479219088,-32.01097392589509,1
IEEE-57_v57_core_b4l10_005,IEEE-57,100.0,16,True,40,1350.2066363613053,-158.8300186523607,"{16: 125.0, 12: 75.0, 10: 75.0}",3,275.0,1.1445861370575574,0.0921568990759194,1.052429237981638,91.94845227526244,0.9125,0.975,73,78,80,63.97380957569905,3.894824918948061,86.69405519166685,55.81740998960413,30.87664520206272,1
IEEE-57_v57_core_b4l10_005,IEEE-57,200.0,16,False,40,1450.2066363613053,-23.69048992853124,"{16: 125.0, 12: 125.0}",2,250.0,33.02573541340415,0.5793295187721574,32.446405894631994,98.24582401717836,0.0125,0.9625,1,77,80,163.97380957569905,38.97380957569905,-457.1750086881257,14.081405089324107,-471.2564137774498,1
IEEE-57_v57_core_b4l10_005,IEEE-57,350.0,16,False,40,1600.2066363613053,-23.69048992853124,"{16: 125.0, 12: 125.0}",2,250.0,181.0483553633356,8.862156588710569,172.186198774625,95.10508859860911,0.0,0.0,0,0,80,313.973809575699,188.97380957569905,-444.4049096333693,-183.7728996130354,-260.63201002033384,1
IEEE-57_v57_core_b4l10_005,IEEE-57,500.0,16,False,40,1750.2066363613053,-23.69048992853124,"{16: 125.0, 12: 125.0}",2,250.0,329.1733553633356,156.98715658871052,172.18619877462507,52.30866835639509,0.0,0.0,0,0,80,463.973809575699,338.973809575699,-444.4049096333693,-183.77289961303904,-260.6320100203302,1
IEEE-57_v57_core_b4l10_006,IEEE-57,0.0,16,True,40,1146.8917105421697,-24.46029490999153,"{16: 175.0, 10: 100.0}",2,275.0,0.1013185844395136,0.0883599671689571,0.0129586172705564,12.789970706995677,0.9625,0.975,77,78,80,4.097138920626307,4.097138920626307,55.01161666151165,73.81642622376603,-18.804809562254377,1
IEEE-57_v57_core_b4l10_006,IEEE-57,50.0,16,True,40,1196.8917105421697,-24.46029490999153,"{16: 175.0, 10: 100.0}",2,275.0,0.3151285682869488,0.088359967168957,0.2267686011179917,71.96066112022618,0.95,0.975,76,78,80,16.9555074480227,4.097138920626307,31.97960081011115,71.00980137453553,-39.030200564424376,1
IEEE-57_v57_core_b4l10_006,IEEE-57,100.0,16,True,40,1246.8917105421697,-24.46029490999153,"{16: 175.0, 10: 100.0}",2,275.0,0.9576079295846996,0.088359967168957,0.8692479624157425,90.77284508209142,0.9375,0.975,75,78,80,66.9555074480227,4.097138920626307,46.52220397822384,106.38800223954604,-59.8657982613222,1
IEEE-57_v57_core_b4l10_006,IEEE-57,200.0,16,True,40,1346.8917105421697,-205.1286592758958,"{16: 150.0, 12: 100.0, 10: 75.0}",3,325.0,4.436786354055355,0.3016564738175035,4.135129880237852,93.2010142083632,0.825,0.95,66,76,80,166.9555074480227,16.9555074480227,-131.4052590352003,26.27390816378465,-157.67916719898494,1
IEEE-57_v57_core_b4l10_006,IEEE-57,350.0,16,False,40,1496.8917105421697,-24.46029490999153,"{16: 175.0, 10: 100.0}",2,275.0,140.12838652711665,2.3429412577629454,137.7854452693537,98.32800382861072,0.0,0.9,0,72,80,316.9555074480227,141.95550744802267,-552.1371549142714,18.36799521164357,-570.505150125915,1
IEEE-57_v57_core_b4l10_006,IEEE-57,500.0,16,False,40,1646.8917105421697,-24.46029490999153,"{16: 175.0, 10: 100.0}",2,275.0,288.2533865271168,110.13615794462352,178.1172285824932,61.79189453017485,0.0,0.0,0,0,80,466.95550744802273,291.9555074480228,-552.1371549142605,-163.8981984344282,-388.23895647983227,1
IEEE-57_v57_core_b4l10_007,IEEE-57,0.0,16,True,40,1124.2786305865004,-22.735573693187952,"{16: 150.0, 12: 50.0}",2,200.0,0.0863378488134598,0.1013169191732082,-0.0149790703597483,-17.34936712647525,0.9625,0.95,77,76,80,4.121365730157703,4.121365730157703,46.21865476314997,51.31996846329275,-5.101313700142782,1
IEEE-57_v57_core_b4l10_007,IEEE-57,50.0,16,True,40,1174.2786305865004,-22.735573693187952,"{16: 150.0, 12: 50.0}",2,200.0,0.2281238210854299,0.1054760553472875,0.1226477657381423,53.76368200154427,0.95,0.95,76,76,80,11.167826774932903,4.121365730157703,24.97449393691204,68.10233993615839,-43.12784599924635,1
IEEE-57_v57_core_b4l10_007,IEEE-57,100.0,16,True,40,1224.2786305865004,-22.735573693187952,"{16: 150.0, 12: 50.0}",2,200.0,0.8699889520658337,0.0955644908920099,0.7744244611738238,89.01543626903685,0.9375,0.95,75,76,80,61.167826774932905,4.121365730157703,24.782250465956167,74.44765951129557,-49.6654090453394,1
IEEE-57_v57_core_b4l10_007,IEEE-57,200.0,16,True,40,1324.2786305865004,-164.06840347118623,"{16: 125.0, 12: 50.0, 10: 50.0}",3,225.0,4.1786291371098265,0.5376258894354699,3.641003247674357,87.1339170863265,0.85,0.9625,68,77,80,161.1678267749329,36.167826774932905,-125.3871602000654,1.1631093968026107,-126.55026959686802,1
IEEE-57_v57_core_b4l10_007,IEEE-57,350.0,16,False,40,1474.2786305865004,-22.735573693187952,"{16: 150.0, 12: 50.0}",2,200.0,134.6057216794915,3.299208020946274,131.3065136585452,97.5489838174918,0.0,0.9,0,72,80,311.1678267749329,161.1678267749329,-560.1960888814938,-109.83266272903349,-450.3634261524603,1
IEEE-57_v57_core_b4l10_007,IEEE-57,500.0,16,False,40,1624.2786305865004,-22.735573693187952,"{16: 150.0, 12: 50.0}",2,200.0,282.73072167949147,129.50848777585412,153.22223390363737,54.19369815683942,0.0,0.0,0,0,80,461.1678267749329,311.16782677493285,-560.1960888814901,-199.88804575585527,-360.30804312563487,1
IEEE-57_v57_core_b4l10_008,IEEE-57,0.0,16,True,40,1312.231424412884,-24.81117480376513,"{16: 200.0, 10: 100.0}",2,300.0,0.0965676466056763,0.096745862780145,-0.0001782161744686,-0.184550603367632,0.9625,0.9625,77,77,80,3.6636629281640536,3.6636629281640536,75.35006129047179,110.14040498979556,-34.790343699323785,1
IEEE-57_v57_core_b4l10_008,IEEE-57,50.0,16,True,40,1362.231424412884,-191.00874554326415,"{16: 150.0, 12: 100.0, 10: 75.0, 51: 50.0}",4,375.0,0.4881416778498312,0.1023626064231178,0.3857790714267134,79.03014410201457,0.9125,0.95,73,76,80,25.307436546807708,3.6636629281640536,204.22328219016345,75.20204840597034,129.0212337841931,1
IEEE-57_v57_core_b4l10_008,IEEE-57,100.0,16,True,40,1412.231424412884,-215.01766250924567,"{16: 150.0, 12: 100.0, 10: 75.0, 51: 50.0}",4,375.0,1.8465614643012287,0.0938626253773948,1.7526988389238338,94.9168967731646,0.9,0.9625,72,77,80,75.30743654680771,3.6636629281640536,-3.836639366963937,68.08185934263747,-71.91849870960141,1
IEEE-57_v57_core_b4l10_008,IEEE-57,200.0,16,False,40,1512.231424412884,-24.81117480376513,"{16: 200.0, 10: 100.0}",2,300.0,61.52179979198111,0.0905519602390216,61.43124783174209,99.85281321329155,0.0,0.975,0,78,80,175.3074365468077,3.6636629281640536,-496.5218015581195,42.92741249756,-539.4492140556795,1
IEEE-57_v57_core_b4l10_008,IEEE-57,350.0,16,False,40,1662.231424412884,-24.81117480376513,"{16: 200.0, 10: 100.0}",2,300.0,209.64679979198095,3.0094473806364337,206.63735241134452,98.56451546905436,0.0,0.875,0,70,80,325.3074365468077,125.30743654680772,-496.5218015581195,-82.69903223625806,-413.8227693218614,1
IEEE-57_v57_core_b4l10_008,IEEE-57,500.0,16,False,40,1812.231424412884,-24.81117480376513,"{16: 200.0, 10: 100.0}",2,300.0,357.771799791981,123.21452972263482,234.55727006934612,65.56058085229877,0.0,0.0,0,0,80,475.3074365468077,275.30743654680765,-496.5218015581195,-690.1652944226516,193.64349286453216,1
IEEE-57_v57_core_b4l10_009,IEEE-57,0.0,16,True,40,1172.812117162206,-23.90098681431855,"{16: 175.0, 51: 75.0}",2,250.0,0.064473720704201,0.0564795652019196,0.0079941555022814,12.399091311881651,0.9625,0.975,77,78,80,2.872695748063266,2.872695748063266,48.98053333044663,85.30496650161695,-36.32443317117031,1
IEEE-57_v57_core_b4l10_009,IEEE-57,50.0,16,True,40,1222.812117162206,-23.90098681431855,"{16: 175.0, 51: 75.0}",2,250.0,0.3702214818131822,0.0564795652019196,0.3137419166112626,84.74438465177452,0.95,0.975,76,78,80,24.33554911848995,2.872695748063266,39.367517298687744,93.16093678360994,-53.7934194849222,1
IEEE-57_v57_core_b4l10_009,IEEE-57,100.0,16,True,40,1272.812117162206,-23.90098681431855,"{16: 175.0, 51: 75.0}",2,250.0,1.0053152125737768,0.0564795652019195,0.9488356473718572,94.38190484979113,0.9375,0.975,75,78,80,74.33554911848995,2.872695748063266,94.99276306871252,113.30569997896964,-18.31293691025712,1
IEEE-57_v57_core_b4l10_009,IEEE-57,200.0,16,False,40,1372.812117162206,-23.90098681431855,"{16: 175.0, 51: 75.0}",2,250.0,8.624311030986632,0.0564795652019194,8.567831465784712,99.34511214868073,0.1625,0.975,13,78,80,174.33554911848995,2.872695748063266,-586.318910400365,29.276428546741958,-615.5953389471069,1
IEEE-57_v57_core_b4l10_009,IEEE-57,350.0,16,False,40,1522.812117162206,-23.90098681431855,"{16: 175.0, 51: 75.0}",2,250.0,156.15985159494753,2.8832139075329324,153.2766376874146,98.15367786400596,0.0,0.9125,0,73,80,324.33554911848995,149.33554911848995,-415.2179475436533,-70.23872989109805,-344.97921765255523,1
IEEE-57_v57_core_b4l10_009,IEEE-57,500.0,16,False,40,1672.812117162206,-23.90098681431855,"{16: 175.0, 51: 75.0}",2,250.0,304.2848515949475,118.54036686267273,185.7444847322748,61.04296147464179,0.0,0.0,0,0,80,474.33554911849,299.33554911848995,-415.2179475436714,-193.7181652920372,-221.49978225163431,1
